name,and1s,ast_pct,ast_per_g,astd_pts,avg_dist,blk_pct,blk_per_g,bpm,dbpm,drawn_offensive,drawn_shooting,drb_pct,drb_per_g,efg_pct,fg2_dunk,fg2_pct,fg2_pct_ast,fg2_per_g,fg2a_pct_fga,fg2a_per_g,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3_per_g,fg3a_heave,fg3a_pct_fga,fg3a_per_fga_pct,fg3a_per_g,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg_per_g,fga_per_g,fouls_offensive,fouls_shooting,ft_pct,ft_per_g,fta_per_fga_pct,fta_per_g,obpm,orb_pct,orb_per_g,own_shots_blk,pct_1,pct_2,pct_3,pct_4,pct_5,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pf_per_g,pts_per_g,stl_pct,stl_per_g,tov_bad_pass,tov_lost_ball,tov_pct,tov_per_g,trb_pct,trb_per_g,ts_pct,usg_pct,assist_turnover_ratio,label
Deandre Ayton,0.39578561612459917,9.6,2.1107491856677525,5.112230874942739,6.7,2.6,1.0553745928338762,0.2,0.2,0.03298213467704993,1.4841960604672468,26.1,8.325732899022801,0.585,2.22629409070087,0.588,0.711,8.44299674267101,0.995,14.306188925081432,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.11726384364820848,0.585,0.733,0.556,0.41,0.34600000000000003,8.44299674267101,14.423452768729643,0.39578561612459917,2.22629409070087,0.746,2.3452768729641695,0.217,3.1661237785016287,-0.1,11.1,3.635179153094463,0.7091158955565735,0.0,0.0,0.0,0.0,100.0,0.163,0.25,0.478,0.217,0.154,0.146,3.4006514657980453,19.114006514657984,1.3,1.0553745928338762,0.5277141548327989,0.6761337608795236,11.7,2.1107491856677525,18.5,12.078175895765472,0.608,21.2,-1.0207831413626718,2
Mikal Bridges,0.29788994621431525,9.8,2.56271186440678,5.853537443111295,15.6,1.3,0.6101694915254238,-0.2,0.3,0.1638394704178734,0.8340918494000827,9.7,3.0508474576271185,0.523,0.3723624327678941,0.5479999999999999,0.715,2.0745762711864404,0.444,3.6610169491525424,0.0,0.335,0.9620000000000001,0.315,1.5864406779661018,0.014894497310715763,0.556,0.556,4.63728813559322,0.43,0.647,0.42100000000000004,0.304,0.35700000000000004,3.6610169491525424,8.420338983050847,0.10426148117501034,1.385188249896566,0.805,1.4644067796610167,0.21,1.7084745762711864,-0.5,2.5,0.8542372881355932,0.47662391394290443,0.0,6.0,50.0,44.0,0.0,0.048,0.415,0.27699999999999997,0.10099999999999999,0.040999999999999995,0.025,3.0508474576271185,10.128813559322035,2.5,1.952542372881356,0.6106743897393463,0.23831195697145222,10.2,1.0983050847457627,6.0,3.905084745762712,0.556,12.2,0.6278746469231633,5
Elie Okobo,0.15031315240083507,18.7,4.773480662983425,11.198329853862212,15.5,0.6,0.19889502762430938,-5.9,-2.2,0.07515657620041753,0.6012526096033403,10.1,3.18232044198895,0.46,0.2630480167014614,0.475,0.45299999999999996,2.784530386740331,0.545,5.966850828729282,0.0,0.295,0.795,0.28600000000000003,1.3922651933701655,0.037578288100208766,0.455,0.455,4.972375690607734,0.39299999999999996,0.643,0.306,0.375,0.35,4.375690607734806,10.939226519337016,0.18789144050104384,1.653444676409186,0.787,1.3922651933701655,0.162,1.7900552486187844,-3.7,1.4,0.39779005524861877,0.48851774530271397,99.0,1.0,0.0,0.0,0.0,0.024,0.106,0.24100000000000002,0.124,0.11,0.069,4.176795580110498,11.337016574585636,1.6,1.1933701657458562,1.7286012526096033,0.2630480167014614,18.2,2.585635359116022,5.7,3.580110497237569,0.489,17.0,0.025480455049491934,4
De'Anthony Melton,0.14634146341463414,22.3,5.84771573604061,13.426829268292684,13.7,1.9,0.9137055837563453,-2.6,1.0,0.36585365853658536,0.4024390243902439,12.5,4.020304568527919,0.447,0.2926829268292683,0.441,0.33799999999999997,2.5583756345177666,0.629,5.84771573604061,0.0,0.305,1.0,0.385,1.0964467005076142,0.0,0.371,0.371,3.4720812182741114,0.391,0.569,0.35,0.462,0.174,3.654822335025381,9.319796954314722,0.07317073170731707,2.1951219512195124,0.75,0.7309644670050762,0.109,1.0964467005076142,-3.5,2.8,0.9137055837563453,0.4024390243902439,95.0,5.0,0.0,0.0,0.0,0.031,0.27399999999999997,0.281,0.156,0.102,0.09,4.2030456852791875,9.137055837563452,3.3,2.5583756345177666,1.7926829268292683,0.5487804878048781,21.8,2.7411167512690358,7.5,4.934010152284264,0.466,15.0,0.3805759786802874,4
Jamal Crawford,0.23781998348472336,27.7,6.857142857142858,14.893476465730801,19.6,0.8,0.380952380952381,-6.0,-4.1,0.17836498761354252,1.0701899256812553,7.2,2.2857142857142856,0.474,0.0,0.45299999999999996,0.11199999999999999,3.238095238095238,0.539,7.047619047619049,0.0,0.332,0.507,0.25,1.9047619047619049,0.05945499587118084,0.461,0.461,6.095238095238096,0.397,0.526,0.33299999999999996,0.462,0.46799999999999997,5.142857142857143,12.952380952380953,0.11890999174236168,0.7431874483897605,0.845,2.857142857142857,0.251,3.238095238095238,-2.0,0.7,0.1904761904761905,0.23781998348472336,57.0,43.0,1.0,0.0,0.0,0.0,0.17800000000000002,0.043,0.068,0.17800000000000002,0.249,2.2857142857142856,15.047619047619051,1.3,0.9523809523809524,2.1106523534269197,0.564822460776218,16.9,2.857142857142857,3.9,2.4761904761904767,0.522,20.8,0.7103075363374542,0
Eric Bledsoe,0.5862676056338029,27.4,6.804123711340206,16.257042253521128,12.9,1.1,0.49484536082474223,3.5,1.0,0.23767605633802816,1.9172535211267605,11.8,4.45360824742268,0.5479999999999999,0.23767605633802816,0.5820000000000001,0.32899999999999996,5.443298969072165,0.612,9.402061855670102,0.0,0.32899999999999996,0.589,0.278,1.979381443298969,0.0,0.38799999999999996,0.38799999999999996,5.9381443298969065,0.484,0.726,0.3,0.413,0.359,7.422680412371133,15.34020618556701,0.22183098591549297,0.7288732394366197,0.75,2.8453608247422677,0.243,3.7113402061855667,2.5,3.9,1.3608247422680413,0.7922535211267606,99.0,1.0,0.0,0.0,0.0,0.015,0.14300000000000002,0.38299999999999995,0.124,0.065,0.04,2.4742268041237114,19.670103092783503,2.4,1.8556701030927834,1.4894366197183098,0.7288732394366197,13.3,2.597938144329897,8.1,5.690721649484535,0.5770000000000001,22.9,0.9811584586986986,4
Giannis Antetokounmpo,1.5725190839694656,30.3,6.475609756097562,16.68702290076336,7.7,3.9,1.6463414634146343,10.8,5.0,0.0916030534351145,5.297709923664122,30.0,11.30487804878049,0.599,4.259541984732825,0.6409999999999999,0.47200000000000003,10.207317073170733,0.8370000000000001,15.914634146341465,0.0,0.256,0.6729999999999999,0.222,0.7682926829268293,0.015267175572519083,0.163,0.163,3.073170731707317,0.578,0.769,0.33899999999999997,0.381,0.41,10.975609756097562,18.987804878048784,1.0381679389312977,1.0229007633587786,0.7290000000000001,7.573170731707318,0.55,10.426829268292684,5.7,7.3,2.414634146341464,1.5267175572519085,0.0,0.0,0.0,73.0,27.0,0.24600000000000002,0.044000000000000004,0.573,0.152,0.051,0.063,3.51219512195122,30.402439024390244,1.8,1.426829268292683,1.2213740458015268,0.9923664122137404,14.8,4.060975609756098,19.3,13.719512195121952,0.644,32.3,-0.2855708844243944,7
Khris Middleton,0.30087755954868367,20.1,4.97749196141479,11.583786042624322,15.9,0.2,0.1157556270096463,0.8,0.1,0.15043877977434184,1.5194316757208526,16.5,6.135048231511253,0.519,0.2858336815712495,0.485,0.327,4.861736334405145,0.5870000000000001,10.186495176848874,0.0,0.37799999999999995,0.603,0.317,2.6623794212218646,0.0,0.413,0.413,7.176848874598071,0.441,0.5920000000000001,0.429,0.461,0.434,7.639871382636655,17.247588424437296,0.27078980359381527,0.9327204346009194,0.8370000000000001,3.241157556270096,0.225,3.935691318327974,0.7,2.3,0.6945337620578778,0.9176765566234851,0.0,6.0,84.0,9.0,0.0,0.017,0.127,0.171,0.159,0.145,0.11199999999999999,2.5466237942122185,21.183279742765276,1.6,1.157556270096463,1.3539490179690765,0.7822816548265775,12.1,2.6623794212218646,9.8,6.945337620578778,0.5579999999999999,25.1,0.05442845969330701,3
Malcolm Brogdon,0.21615720524017468,16.2,4.0279720279720275,9.825327510917031,10.8,0.6,0.2517482517482517,1.5,-0.3,0.11790393013100436,1.2183406113537119,11.7,4.405594405594405,0.575,0.11790393013100436,0.544,0.467,5.412587412587412,0.674,9.944055944055945,0.0,0.426,0.8370000000000001,0.5,2.0139860139860137,0.0,0.326,0.326,4.7832167832167825,0.505,0.64,0.217,0.40700000000000003,0.36,7.426573426573427,14.727272727272727,0.1572052401746725,0.8646288209606987,0.9279999999999999,2.769230769230769,0.203,3.0209790209790204,1.9,3.8,1.2587412587412588,1.1790393013100438,9.0,84.0,7.0,0.0,0.0,0.009000000000000001,0.19699999999999998,0.493,0.111,0.036000000000000004,0.033,2.0139860139860137,19.636363636363637,1.2,0.881118881118881,0.982532751091703,0.43231441048034935,10.0,1.762237762237762,8.0,5.664335664335664,0.614,20.7,0.5689940116272398,6
D.J. Wilson,0.12244897959183673,7.6,2.1521739130434785,5.387755102040816,15.7,1.9,0.782608695652174,-1.6,0.9,0.16326530612244897,0.7346938775510204,19.2,7.23913043478261,0.506,0.6938775510204082,0.46799999999999997,0.7759999999999999,2.3478260869565215,0.494,5.086956521739132,0.0,0.36200000000000004,0.9570000000000001,0.38,1.956521739130435,0.0,0.506,0.506,5.086956521739132,0.414,0.5670000000000001,0.387,0.35,0.385,4.304347826086957,10.173913043478263,0.24489795918367346,2.2857142857142856,0.5529999999999999,0.9782608695652175,0.187,1.956521739130435,-2.4,5.5,1.7608695652173914,0.4489795918367347,0.0,0.0,6.0,84.0,10.0,0.096,0.39399999999999996,0.239,0.124,0.08,0.052000000000000005,3.5217391304347827,11.347826086956522,0.9,0.782608695652174,0.6530612244897959,0.2857142857142857,10.5,1.3695652173913044,12.8,9.0,0.515,14.4,-0.3142155178115999,7
George Hill,0.22119815668202766,14.0,3.815668202764977,8.737327188940093,14.7,0.5,0.16589861751152074,-1.0,-0.4,0.2764976958525346,0.8571428571428571,8.3,2.986175115207373,0.516,0.11059907834101383,0.547,0.418,3.317972350230415,0.593,6.138248847926269,0.0,0.314,0.792,0.35100000000000003,1.327188940092166,0.027649769585253458,0.40700000000000003,0.40700000000000003,4.31336405529954,0.452,0.6609999999999999,0.3,0.525,0.42100000000000004,4.645161290322581,10.451612903225806,0.1935483870967742,1.023041474654378,0.8240000000000001,1.9907834101382487,0.226,2.3225806451612905,-0.6,3.2,1.1612903225806452,0.5253456221198156,71.0,29.0,0.0,0.0,0.0,0.011000000000000001,0.242,0.306,0.08,0.106,0.10099999999999999,2.8202764976958523,12.608294930875575,1.9,1.4930875576036866,0.7188940092165899,0.4147465437788018,11.0,1.4930875576036866,5.9,4.147465437788019,0.5539999999999999,15.1,0.9026509449708014,0
Sterling Brown,0.20889748549323017,10.7,2.831460674157303,6.8936170212765955,14.0,0.7,0.20224719101123595,-1.6,0.0,0.06963249516441006,0.6963249516441006,14.4,5.46067415730337,0.55,0.4526112185686654,0.5579999999999999,0.674,3.235955056179775,0.529,5.662921348314606,0.0,0.361,0.9620000000000001,0.527,1.8202247191011234,0.06963249516441006,0.47100000000000003,0.47100000000000003,5.056179775280898,0.465,0.632,0.344,0.625,0.25,5.056179775280898,10.92134831460674,0.10444874274661509,1.4622823984526112,0.69,1.0112359550561798,0.135,1.4157303370786516,-1.6,3.0,1.0112359550561798,0.6963249516441006,0.0,53.0,43.0,4.0,0.0,0.051,0.374,0.375,0.10300000000000001,0.026000000000000002,0.026000000000000002,3.033707865168539,12.9438202247191,1.1,0.8089887640449438,1.009671179883946,0.2437137330754352,12.2,1.6179775280898876,9.0,6.47191011235955,0.563,15.2,-0.09341313545188992,6
Tony Snell,0.19325153374233128,6.7,1.8409090909090906,4.306748466257669,16.8,1.2,0.40909090909090906,-1.0,-0.4,0.08282208588957055,0.5245398773006135,9.4,3.4772727272727266,0.564,0.41411042944785276,0.522,0.732,2.25,0.435,4.295454545454546,0.0,0.397,0.938,0.435,2.25,0.027607361963190184,0.565,0.565,5.727272727272727,0.452,0.701,0.33299999999999996,0.294,0.235,4.5,10.022727272727272,0.027607361963190184,1.3803680981595092,0.8809999999999999,1.0227272727272727,0.11599999999999999,1.227272727272727,-0.7,2.4,0.8181818181818181,0.24846625766871167,0.0,24.0,70.0,5.0,0.0,0.044000000000000004,0.304,0.24100000000000002,0.1,0.047,0.047,2.454545454545454,12.272727272727272,0.9,0.8181818181818181,0.41411042944785276,0.13803680981595093,5.7,0.6136363636363635,6.1,4.295454545454546,0.585,12.9,1.4522035410660799,3
Nikola Mirotic,0.23132530120481928,6.2,1.5940959409594093,3.672289156626506,18.4,2.2,0.9298892988929889,0.0,-1.2,0.2891566265060241,0.983132530120482,22.6,8.103321033210332,0.546,0.14457831325301204,0.545,0.746,3.5867158671586714,0.413,6.509225092250922,0.0,0.365,0.914,0.43799999999999994,3.321033210332103,0.05783132530120482,0.5870000000000001,0.5870000000000001,9.166051660516604,0.439,0.657,0.568,0.33299999999999996,0.396,6.9077490774907755,15.675276752767527,0.20240963855421687,1.416867469879518,0.847,3.055350553505535,0.22899999999999998,3.5867158671586714,1.2,5.1,1.7269372693726939,0.43373493975903615,0.0,0.0,6.0,61.0,33.0,0.009000000000000001,0.151,0.19399999999999998,0.081,0.05,0.08900000000000001,3.055350553505535,20.191881918819185,1.2,0.9298892988929889,0.7807228915662651,0.23132530120481928,7.4,1.3284132841328413,14.0,9.830258302583026,0.584,21.4,-0.773484473119797,1
Ersan Ilyasova,0.11697806661251016,5.5,1.565217391304348,3.7725426482534523,13.8,1.4,0.5869565217391304,-1.3,0.1,1.7546709991876523,0.7896019496344435,16.2,6.065217391304349,0.514,0.11697806661251016,0.493,0.6970000000000001,3.130434782608696,0.58,6.4565217391304355,0.0,0.363,1.0,0.33299999999999996,1.7608695652173914,0.02924451665312754,0.42,0.42,4.695652173913043,0.43799999999999994,0.615,0.25,0.364,0.35,4.891304347826087,11.15217391304348,0.380178716490658,2.4565393988627133,0.8240000000000001,1.7608695652173914,0.19399999999999998,2.1521739130434785,-1.5,8.2,2.739130434782609,0.5848903330625508,0.0,1.0,13.0,65.0,21.0,0.013000000000000001,0.244,0.354,0.115,0.057999999999999996,0.052000000000000005,5.086956521739132,13.304347826086957,1.2,0.9782608695652175,0.5264012997562957,0.17546709991876522,10.4,1.3695652173913044,12.5,8.804347826086957,0.5479999999999999,15.7,-0.8441412354749038,7
Brook Lopez,0.32558139534883723,5.7,1.5052264808362368,3.7364341085271318,19.2,6.5,2.759581881533101,2.7,2.9,0.031007751937984496,1.1317829457364341,15.0,5.644599303135888,0.5710000000000001,0.6201550387596899,0.613,0.649,2.634146341463415,0.349,4.264808362369338,0.0,0.365,0.9520000000000001,0.397,2.8850174216027873,0.0,0.6509999999999999,0.6509999999999999,7.902439024390244,0.452,0.765,0.456,0.535,0.313,5.519163763066202,12.167247386759582,0.27906976744186046,1.7209302325581395,0.8420000000000001,1.7560975609756098,0.16899999999999998,2.0069686411149825,-0.2,1.5,0.5017421602787456,0.23255813953488372,0.0,0.0,0.0,0.0,100.0,0.057,0.14300000000000002,0.17300000000000001,0.10099999999999999,0.055,0.02,2.8850174216027873,15.679442508710801,1.0,0.7526132404181184,0.49612403100775193,0.24806201550387597,8.9,1.2543554006968642,8.7,6.146341463414634,0.597,16.7,-0.773484473119797,2
Pat Connaughton,0.08564631245043616,12.6,3.4782608695652173,8.47898493259318,16.4,1.7,0.6956521739130436,1.6,1.2,0.17129262490087233,0.5138778747026169,15.0,5.565217391304349,0.56,1.2275971451229184,0.647,0.753,2.7826086956521743,0.429,4.3478260869565215,0.0,0.33,0.9390000000000001,0.324,1.9130434782608696,0.0,0.5710000000000001,0.5710000000000001,5.739130434782608,0.466,0.7340000000000001,0.423,0.16699999999999998,0.556,4.695652173913044,9.913043478260871,0.14274385408406026,1.3417922283901664,0.725,0.8695652173913043,0.114,1.2173913043478262,0.4,5.2,1.7391304347826086,0.542426645519429,25.0,66.0,9.0,0.0,0.0,0.146,0.185,0.311,0.07400000000000001,0.017,0.026000000000000002,2.2608695652173916,12.0,1.2,0.8695652173913043,0.4282315622521808,0.25693893735130846,8.2,0.8695652173913043,10.4,7.304347826086958,0.573,13.3,2.688696882280455,6
Tim Frazier,0.12857142857142856,27.6,7.957894736842106,18.803571428571427,14.3,0.4,0.18947368421052632,-2.3,-1.3,0.41785714285714287,0.6107142857142858,11.5,4.1684210526315795,0.515,0.03214285714285714,0.494,0.392,2.463157894736842,0.613,5.11578947368421,0.0,0.366,0.8109999999999999,0.45799999999999996,1.1368421052631579,0.0,0.387,0.387,3.221052631578947,0.444,0.648,0.281,0.455,0.375,3.789473684210526,8.336842105263159,0.09642857142857143,1.5107142857142857,0.759,1.3263157894736841,0.207,1.7052631578947368,-1.0,3.9,1.3263157894736841,0.38571428571428573,100.0,0.0,0.0,0.0,0.0,0.004,0.23800000000000002,0.272,0.12300000000000001,0.126,0.092,3.5999999999999996,10.042105263157893,1.2,0.9473684210526315,1.4142857142857144,0.675,21.1,2.463157894736842,7.7,5.3052631578947365,0.544,13.3,1.7375481582693972,4
Marc Gasol,0.3842364532019704,22.2,5.142857142857143,12.413793103448276,14.3,3.2,1.2857142857142858,2.8,3.1,0.5615763546798029,1.3891625615763548,25.1,8.064935064935066,0.505,0.3399014778325123,0.48700000000000004,0.715,4.324675324675325,0.6859999999999999,8.883116883116882,0.0,0.363,0.99,0.28600000000000003,1.5194805194805197,0.0,0.314,0.314,4.090909090909091,0.44799999999999995,0.654,0.46799999999999997,0.373,0.466,5.7272727272727275,12.857142857142858,0.39901477832512317,1.7142857142857142,0.759,2.805194805194805,0.29100000000000004,3.74025974025974,-0.3,3.6,1.1688311688311688,0.5320197044334976,0.0,0.0,0.0,0.0,100.0,0.031,0.026000000000000002,0.156,0.248,0.163,0.11800000000000001,3.155844155844156,15.896103896103895,1.7,1.2857142857142858,1.0492610837438423,0.6206896551724138,13.6,2.3376623376623376,14.3,9.233766233766234,0.546,20.7,0.46300886809457936,2
Kawhi Leonard,0.8470588235294118,16.4,3.4941176470588236,8.841176470588236,13.3,1.0,0.4235294117647059,5.0,0.7,0.12352941176470589,3.1941176470588237,18.6,6.352941176470588,0.546,0.9529411764705882,0.542,0.28300000000000003,7.9411764705882355,0.733,14.611764705882353,0.0,0.371,0.67,0.42,2.011764705882353,0.0,0.267,0.267,5.294117647058823,0.496,0.701,0.46399999999999997,0.47200000000000003,0.44,9.847058823529412,19.905882352941177,0.19411764705882353,0.5823529411764706,0.8540000000000001,6.458823529411765,0.377,7.517647058823529,4.3,4.2,1.3764705882352943,0.8647058823529412,0.0,1.0,87.0,12.0,0.0,0.05,0.166,0.249,0.147,0.188,0.149,1.588235294117647,28.16470588235294,2.5,1.9058823529411764,0.7588235294117647,0.8647058823529412,8.4,2.1176470588235294,11.6,7.729411764705882,0.606,30.3,-0.21706246957332762,3
Danny Green,0.0,7.7,2.0794223826714804,4.9548736462093865,19.6,2.0,0.9097472924187726,2.9,1.2,0.27617328519855594,0.19494584837545126,12.2,4.158844765342961,0.622,0.032490974729241874,0.48700000000000004,0.621,1.55956678700361,0.31,3.11913357400722,0.0,0.455,0.914,0.5,3.2490974729241877,0.032490974729241874,0.69,0.69,7.018050541516246,0.465,0.639,0.33299999999999996,0.47100000000000003,0.429,4.808664259927799,10.267148014440435,0.0812274368231047,1.332129963898917,0.841,0.6498194945848376,0.07,0.779783393501805,1.7,3.0,1.0397111913357402,0.27617328519855594,0.0,68.0,31.0,1.0,0.0,0.003,0.414,0.114,0.086,0.054000000000000006,0.055999999999999994,2.7292418772563183,13.386281588447654,1.6,1.1696750902527075,0.6823104693140795,0.22743682310469315,10.4,1.1696750902527075,7.7,5.1985559566787005,0.632,14.1,-0.05906609819593462,6
Norman Powell,0.2877442273534636,11.6,2.872340425531915,7.001776198934281,13.7,1.0,0.3829787234042553,-0.7,-0.3,0.15985790408525755,1.0550621669626998,11.5,4.021276595744681,0.568,0.6394316163410302,0.5429999999999999,0.552,4.021276595744681,0.575,7.27659574468085,0.0,0.4,0.9259999999999999,0.47200000000000003,2.106382978723404,0.09591474245115453,0.425,0.425,5.361702127659574,0.483,0.621,0.512,0.267,0.23800000000000002,6.127659574468085,12.829787234042554,0.12788632326820604,0.8312611012433393,0.8270000000000001,1.9148936170212765,0.188,2.4893617021276597,-0.4,1.6,0.5744680851063829,0.6714031971580817,4.0,56.0,37.0,3.0,0.0,0.053,0.312,0.38299999999999995,0.10300000000000001,0.038,0.053,3.0638297872340425,16.468085106382976,1.7,1.3404255319148934,1.1509769094138544,0.5115452930728241,13.1,2.106382978723404,6.7,4.404255319148936,0.596,19.0,-0.5711491991028986,6
Pascal Siakam,0.6640502354788069,14.6,3.4984326018808782,8.816326530612244,8.7,1.7,0.7899686520376176,3.4,1.4,0.0706436420722135,2.1051805337519625,17.5,5.981191222570533,0.591,0.8194662480376766,0.602,0.493,6.206896551724138,0.774,10.269592476489027,0.0,0.369,0.975,0.41100000000000003,1.1285266457680252,0.0282574568288854,0.226,0.226,3.047021943573668,0.5489999999999999,0.722,0.474,0.46799999999999997,0.444,7.3354231974921635,13.316614420062697,0.4379905808477237,1.0596546310832025,0.785,3.3855799373040756,0.32,4.288401253918495,2.0,5.4,1.8056426332288402,0.5934065934065934,0.0,0.0,0.0,91.0,9.0,0.063,0.682,0.40299999999999997,0.302,0.05,0.019,3.3855799373040756,19.072100313479623,1.4,1.0156739811912225,0.8901098901098901,0.6499215070643642,12.5,2.1442006269592473,11.6,7.786833855799373,0.628,20.8,-0.23983997849043392,7
OG Anunoby,0.26627218934911245,4.7,1.2475247524752475,3.0088757396449703,14.0,1.3,0.5346534653465346,-1.2,0.1,0.29289940828402367,0.8520710059171598,10.8,3.7425742574257432,0.536,1.0384615384615385,0.574,0.491,3.0297029702970297,0.5,5.346534653465347,0.0,0.332,0.985,0.266,1.7821782178217822,0.0,0.5,0.5,5.346534653465347,0.45299999999999996,0.693,0.273,0.33299999999999996,0.444,4.811881188118813,10.693069306930694,0.29289940828402367,1.6775147928994083,0.581,0.8910891089108911,0.153,1.603960396039604,-1.3,4.8,1.603960396039604,0.8520710059171598,0.0,0.0,23.0,75.0,2.0,0.114,0.465,0.34700000000000003,0.109,0.022000000000000002,0.022000000000000002,3.7425742574257432,12.475247524752476,1.6,1.2475247524752475,0.5591715976331361,0.34615384615384615,11.3,1.425742574257426,7.9,5.1683168316831685,0.544,15.5,-1.175344809014469,7
Kyle Lowry,0.2928151830094894,34.8,9.211764705882352,20.85494803434252,19.0,1.2,0.5294117647058824,3.1,0.6,0.780840488025305,1.122458201536376,12.9,4.447058823529412,0.518,0.0,0.514,0.299,2.4352941176470586,0.387,4.658823529411765,0.0,0.34700000000000003,0.745,0.442,2.541176470588235,0.048802530501581565,0.613,0.613,7.411764705882353,0.41100000000000003,0.645,0.409,0.435,0.345,4.976470588235294,12.07058823529412,0.1789426118391324,0.9760506100316313,0.83,2.6470588235294117,0.263,3.176470588235294,2.5,2.1,0.6352941176470588,0.48802530501581565,70.0,30.0,0.0,0.0,0.0,0.0,0.115,0.187,0.06,0.062,0.078,2.7529411764705887,15.035294117647059,2.0,1.4823529411764707,2.1961138725711704,0.3904202440126525,18.1,2.9647058823529413,7.6,5.08235294117647,0.562,19.6,1.5846849704819053,0
Serge Ibaka,0.2865671641791045,7.7,1.7205882352941178,4.602985074626866,11.8,4.3,1.8529411764705883,0.5,1.2,0.0,1.4149253731343283,23.2,7.9411764705882355,0.557,1.2716417910447761,0.586,0.7879999999999999,7.411764705882353,0.807,12.705882352941176,0.0,0.29,0.98,0.33299999999999996,0.9264705882352942,0.0,0.193,0.193,3.0441176470588234,0.529,0.758,0.517,0.474,0.517,8.338235294117647,15.750000000000002,0.6447761194029851,1.6298507462686567,0.763,2.3823529411764706,0.20199999999999999,3.176470588235294,-0.7,8.6,2.7794117647058827,0.5373134328358209,0.0,0.0,0.0,3.0,97.0,0.09,0.107,0.259,0.22899999999999998,0.152,0.168,3.8382352941176467,19.852941176470587,0.7,0.5294117647058824,0.2865671641791045,0.573134328358209,10.7,1.9852941176470589,16.1,10.720588235294116,0.5820000000000001,22.9,-1.1856489201912552,2
Fred VanVleet,0.3068181818181818,23.9,6.283636363636363,14.952272727272728,16.6,0.9,0.3927272727272727,0.0,-0.7,0.20454545454545456,0.9818181818181818,8.7,3.0109090909090908,0.503,0.0,0.441,0.284,2.7490909090909095,0.507,6.283636363636363,0.0,0.37799999999999995,0.759,0.48200000000000004,2.3563636363636364,0.020454545454545454,0.493,0.493,6.0218181818181815,0.41,0.516,0.33299999999999996,0.3,0.41100000000000003,4.974545454545454,12.305454545454547,0.10227272727272728,1.0431818181818182,0.843,1.9636363636363636,0.192,2.3563636363636364,0.7,1.3,0.3927272727272727,0.7977272727272727,100.0,0.0,0.0,0.0,0.0,0.0,0.18899999999999997,0.255,0.08,0.05,0.122,2.225454545454545,14.4,1.6,1.1781818181818182,1.125,0.36818181818181817,11.2,1.701818181818182,5.1,3.403636363636364,0.539,17.9,2.308237392676032,4
Jeremy Lin,0.25069637883008355,23.4,5.75257731958763,13.688022284122562,13.4,0.8,0.3711340206185567,-2.9,-1.8,1.0027855153203342,1.7047353760445683,11.7,3.896907216494846,0.491,0.0,0.517,0.29,4.639175257731959,0.654,8.907216494845361,0.0,0.294,0.745,0.37,1.2989690721649485,0.025069637883008356,0.34600000000000003,0.34600000000000003,4.639175257731959,0.44,0.604,0.42700000000000005,0.406,0.5,5.938144329896907,13.546391752577321,0.15041782729805014,2.0557103064066853,0.838,4.453608247422681,0.38799999999999996,5.195876288659794,-1.1,1.6,0.5567010309278351,0.8774373259052924,75.0,25.0,0.0,0.0,0.0,0.0,0.14400000000000002,0.312,0.139,0.11800000000000001,0.085,3.5257731958762886,17.814432989690722,1.5,1.1134020618556701,1.8802228412256268,0.8523676880222841,16.4,3.154639175257732,6.6,4.453608247422681,0.5579999999999999,21.8,-0.002494507421420621,0
Jimmy Butler,0.5766590389016019,18.0,4.285714285714286,10.412814645308924,11.7,1.4,0.6428571428571428,3.2,0.6,0.08237986270022883,2.553775743707094,10.5,3.6428571428571423,0.499,1.1368421052631579,0.494,0.48100000000000004,5.785714285714286,0.787,11.678571428571429,0.0,0.34700000000000003,0.672,0.348,1.0714285714285714,0.016475972540045767,0.213,0.213,3.214285714285714,0.462,0.716,0.311,0.40399999999999997,0.321,6.857142857142857,14.892857142857144,0.26361556064073227,0.774370709382151,0.855,5.142857142857142,0.40399999999999997,6.0,2.6,6.0,2.0357142857142856,0.708466819221968,0.0,12.0,77.0,12.0,0.0,0.079,0.23800000000000002,0.315,0.16699999999999998,0.156,0.14800000000000002,1.8214285714285712,20.03571428571428,2.7,2.0357142857142856,0.7249427917620137,0.3459954233409611,8.2,1.607142857142857,8.3,5.678571428571428,0.5710000000000001,22.3,1.0400390939946216,3
